Time,Computername,Eventid,Level,Alert,Details,Rulepath,Filepath
2016-09-20 01:51:46.883 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: IsIyPcMAPnlxJa12 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38193 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:46.928 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 4CKcyo1Ec4rs3Z2g IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 44580 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:46.973 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ZlzKvZLO8CDotkbE IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 43599 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.010 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: EyRpYYtmD8389Yvp IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 53828 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.060 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: t3Pg0H9Gncoyr45m IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 49711 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.112 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: zksaaJ7Z1wuy4PMx IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 48962 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.154 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 3WdYAEdfWxLdM1rh IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 45880 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.195 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: VyYFJRy0cxPfqDFh IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 52641 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.241 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Hv2Lz1h1bG6UatVR IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 46050 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.288 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: FLKPLfEe3PpEzRNc IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 59277 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.336 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ZJWv7ggzCSyEznOI IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 37856 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.381 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ZUtR9CNfKMHQMd7T IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 33626 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.433 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 6fYNHuRTqi15cRkL IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 40188 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.488 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: DvxZHwJwrBYXlEyv IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 57826 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.530 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: jscJTJjhKvCtDl8q IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 57572 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.575 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: mZEIEjcimMyHWUsp IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 56803 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.618 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 30OdVRH9ZATLezsR IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38003 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.652 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: TJ1OSBVZHKmyOzj8 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 59785 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.694 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: JanG6Q0oYpTdm9mC IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 53020 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.736 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: PWCwDYL3T7TAdb0J IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38042 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.777 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: mRdyZaio1HjUKlNQ IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38638 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.825 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: VjiRnExy9TzZTG0R IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 60818 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.860 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ztUyQpl8c9RoAr1j IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 47204 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.909 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: jC23QAFM07q7cfVo IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 45434 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:47.957 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: TSM8lmdOFoDslQNa IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 43890 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.000 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: sGZaUGAT1oXmnGLB IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 50421 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.049 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ZMNo21pTA67pb7Go IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 44597 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.091 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: EiTZCqK3m4icL1Vi IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 40307 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.124 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ZaZ2mnoihX1Ec4di IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 57422 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.160 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ihm9zaXkmWklXk4u IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 35658 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.201 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: yLIZ3tlw9VlQmK28 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 58990 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.249 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: GVHzJHTi55NbxXYY IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 46707 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.296 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 1FROeEnMLna2fTTH IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 58984 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.332 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: pio6ZZ9pV0pS2Whi IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 49674 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.376 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: h1aD2w5U5K9ND5HV IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 33383 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.428 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: zF8Jb4GpG4D3xn9i IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 58499 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.457 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Edv4GwGfL156V1xe IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 45675 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.570 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Irvneva9RFn44iII IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38691 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.617 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: dHtJFI8OL9kJylL5 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 39506 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.661 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: F5Q4h62T77hGjhKe IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 40077 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.696 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: DdSALwo9td9xUeBq IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 55194 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.752 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 1kYfoqz1r1NuEn04 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 37315 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.791 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 7X400gufqdunUa8j IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 52701 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.825 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: lLR8z7g0GY8r7a1r IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 45438 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.867 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: QHMztrxiKBGtNqkp IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 40766 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.905 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 7eBQevVhmZs5gHFD IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 33218 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.953 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: lyQCs0PG6fGzpidu IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 49700 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:48.996 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: XnsPjnCieyoFIbJZ IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 47131 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.052 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Ku6mjVaG1lCJrAo1 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 36762 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.096 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: VwiyVIWHOGuHzhdO IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 45148 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.149 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 92v1rXcj5c0Lt3OF IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 60838 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.184 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: yO2JYd6FfM2Y7px9 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 55257 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.225 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Ltr5g8ZWUAdrPKxg IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 56127 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.272 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: fjiPMy5uOTbbmaQ5 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38296 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.296 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: HDRVOzxca9wDJziV IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 44271 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.333 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: DV28RjUK26Je2Dr9 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 52068 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.382 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: seoetT43w0S3FEss IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 42087 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.422 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: IdIU9Q9Ig4Bd3Aps IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 43513 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.468 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: jGzuHSHT59Qnp5jI IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38272 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.525 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: wPA1J7aQrZ064WSf IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 49306 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.576 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: HhLFXDMUKGfdoc4S IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 46605 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.621 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: apVAhc6o3dhLmUll IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 46210 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.656 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: FYMdQeB4ZpFm8xDh IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 58599 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.698 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: QewW1ISqRdXwtSXA IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 42202 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.734 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: SFhBcgZfc9VZ5S8S IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 39916 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.776 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: a4ZSRW7F65yDNbJd IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 59720 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.809 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: HrbzGNYIbjErVtDR IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 56958 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.853 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: eFcGaL3asLVIF08d IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 47056 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.892 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: dhJvIM5PzA9U6GTD IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 39974 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.942 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: KYrfD15TPp8OuST4 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 40869 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:49.978 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 8d4CbZSTHhl7fRfa IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 60127 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.027 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: IItrtl1h3PsKviaQ IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 39631 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.075 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: WVeoptuwLNKlm0V2 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 40823 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.222 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Rf6Ri9Lm81mScRt4 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 46340 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.282 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: NPVkTRUILL5czcbF IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 37751 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.333 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: QZJq3kjykwzh0hVh IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 55214 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.374 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: lHL4KuirjQ96Dgfw IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 49279 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.418 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: DSPjDklMHdW6LqK5 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 37036 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.464 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: EL0oMweyFgI0MEdM IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 44315 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.514 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: NJS2dZhWmCGF1Qos IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 43394 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.560 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: bNR5dXXnx0LeyNmW IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 48585 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.605 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ApUMxqDiqDNo6hrF IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 41857 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.653 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: o3d1caGukhhBHp6s IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 37228 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:51:50.697 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: oxDVCaWpkSECRoml IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 59525 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
